,DevName,Freq,RSSI,SNR,SF,BW,CR,Time,Seq,Payload,Lat,Long,Dist,Prx,PL,height
285,ohm-01,868100000,-78,11.8,12,125,5-Apr,2018-07-04T13:20:55.281656Z,35,"Hello, GPS Coord (33.86646, 35.56432)",33.86646,35.56432,0.104819574,-78,98,1.5
286,ohm-01,868300000,-79,10.5,12,125,5-Apr,2018-07-04T13:21:06.063965Z,36,"Hello, GPS Coord (33.86644, 35.56418)",33.86644,35.56418,0.097040899,-79,99,1.5
287,ohm-01,868100000,-79,8.5,12,125,5-Apr,2018-07-04T13:21:16.736271Z,37,"Hello, GPS Coord (33.86643, 35.56412)",33.86643,35.56412,0.093922215,-79,99,1.5
288,ohm-01,868100000,-81,11,12,125,5-Apr,2018-07-04T13:21:27.624587Z,38,"Hello, GPS Coord (33.86643, 35.56412)",33.86643,35.56412,0.093922215,-81,101,1.5
289,ohm-01,868300000,-81,11,12,125,5-Apr,2018-07-04T13:24:33.237369Z,10,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-81,101,1.5
290,ohm-01,868100000,-82,10,12,125,5-Apr,2018-07-04T13:24:43.691669Z,11,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-82,102,1.5
291,ohm-01,868500000,-78,9.8,12,125,5-Apr,2018-07-04T13:24:54.253977Z,12,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-78,98,1.5
292,ohm-01,868500000,-77,9,12,125,5-Apr,2018-07-04T13:25:04.816284Z,13,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-77,97,1.5
293,ohm-01,868500000,-79,9,12,125,5-Apr,2018-07-04T13:25:15.382592Z,14,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-79,99,1.5
294,ohm-01,868500000,-77,8.8,12,125,5-Apr,2018-07-04T13:25:26.054907Z,15,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-77,97,1.5
295,ohm-01,868500000,-79,9.5,12,125,5-Apr,2018-07-04T13:25:36.619207Z,16,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-79,99,1.5
296,ohm-01,868500000,-77,9.2,12,125,5-Apr,2018-07-04T13:25:47.291522Z,17,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-77,97,1.5
297,ohm-01,868500000,-78,9.2,12,125,5-Apr,2018-07-04T13:25:57.85783Z,18,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-78,98,1.5
298,ohm-01,868100000,-80,10,12,125,5-Apr,2018-07-04T13:26:08.534145Z,19,"Hello, GPS Coord (33.86643, 35.56403)",33.86643,35.56403,0.09131279,-80,100,1.5
299,ohm-01,868100000,-94,7.2,12,125,5-Apr,2018-07-04T13:29:49.886604Z,30,"Hello, GPS Coord (33.86641, 35.56375)",33.86641,35.56375,0.085625072,-94,114,1.5
300,ohm-01,868300000,-101,5.5,12,125,5-Apr,2018-07-04T13:30:11.341219Z,32,"Hello, GPS Coord (33.86644, 35.56349)",33.86644,35.56349,0.092382997,-101,121,1.5
301,ohm-01,868500000,-102,2.8,12,125,5-Apr,2018-07-04T13:34:25.642401Z,16,"Hello, GPS Coord (33.86641, 35.56347)",33.86641,35.56347,0.089709181,-102,122,1.5
302,ohm-01,868300000,-95,7.5,12,125,5-Apr,2018-07-04T13:38:57.312004Z,32,"Hello, GPS Coord (33.86633, 35.56304)",33.86633,35.56304,0.101518058,-95,115,1.5
303,ohm-01,868300000,-99,5.5,12,125,5-Apr,2018-07-04T13:39:07.766304Z,33,"Hello, GPS Coord (33.8663, 35.56295)",33.8663,35.56295,0.104780873,-99,119,1.5
304,ohm-01,868500000,-87,8,12,125,5-Apr,2018-07-04T13:42:10.234373Z,10,"Hello, GPS Coord (33.86637, 35.56294)",33.86637,35.56294,0.111000129,-87,107,1.5
305,ohm-01,868500000,-85,9.2,12,125,5-Apr,2018-07-04T13:42:20.692673Z,11,"Hello, GPS Coord (33.86637, 35.56294)",33.86637,35.56294,0.111000129,-85,105,1.5
306,ohm-01,868500000,-87,9.2,12,125,5-Apr,2018-07-04T13:42:31.146972Z,12,"Hello, GPS Coord (33.86637, 35.56294)",33.86637,35.56294,0.111000129,-87,107,1.5
307,ohm-01,868500000,-88,8.2,12,125,5-Apr,2018-07-04T13:42:42.693304Z,13,"Hello, GPS Coord (33.86637, 35.56294)",33.86637,35.56294,0.111000129,-88,108,1.5
308,ohm-01,868300000,-88,9.2,12,125,5-Apr,2018-07-04T13:42:53.14761Z,14,"Hello, GPS Coord (33.86637, 35.56294)",33.86637,35.56294,0.111000129,-88,108,1.5
309,ohm-01,868100000,-90,7.8,12,125,5-Apr,2018-07-04T13:43:04.579943Z,15,"Hello, GPS Coord (33.86637, 35.56294)",33.86637,35.56294,0.111000129,-90,110,1.5
310,ohm-01,868100000,-92,8.2,12,125,5-Apr,2018-07-04T13:43:15.470259Z,16,"Hello, GPS Coord (33.86637, 35.56294)",33.86637,35.56294,0.111000129,-92,112,1.5
311,ohm-01,868300000,-89,7.2,12,125,5-Apr,2018-07-04T13:43:48.771214Z,19,"Hello, GPS Coord (33.86637, 35.56294)",33.86637,35.56294,0.111000129,-89,109,1.5
312,ohm-01,868100000,-86,9.2,12,125,5-Apr,2018-07-04T13:47:32.209666Z,30,"Hello, GPS Coord (33.86634, 35.56299)",33.86634,35.56299,0.105417639,-86,106,1.5
313,ohm-01,868100000,-83,8.8,12,125,5-Apr,2018-07-04T13:47:43.42799Z,31,"Hello, GPS Coord (33.86634, 35.56299)",33.86634,35.56299,0.105417639,-83,103,1.5
314,ohm-01,868500000,-87,8,12,125,5-Apr,2018-07-04T13:47:54.752313Z,32,"Hello, GPS Coord (33.86634, 35.56299)",33.86634,35.56299,0.105417639,-87,107,1.5
315,ohm-01,868500000,-78,9.5,12,125,5-Apr,2018-07-04T13:48:06.920661Z,33,"Hello, GPS Coord (33.86634, 35.56299)",33.86634,35.56299,0.105417639,-78,98,1.5
316,ohm-01,868100000,-90,8.8,12,125,5-Apr,2018-07-04T13:48:18.138984Z,34,"Hello, GPS Coord (33.86631, 35.56294)",33.86631,35.56294,0.106218786,-90,110,1.5
317,ohm-01,868100000,-89,10.8,12,125,5-Apr,2018-07-04T13:48:29.355309Z,35,"Hello, GPS Coord (33.86628, 35.56286)",33.86628,35.56286,0.109405353,-89,109,1.5
318,ohm-01,868300000,-84,11.5,12,125,5-Apr,2018-07-04T13:48:40.575633Z,36,"Hello, GPS Coord (33.86628, 35.56275)",33.86628,35.56275,0.117305572,-84,104,1.5
319,ohm-01,868500000,-79,8.5,12,125,5-Apr,2018-07-04T13:48:51.795956Z,37,"Hello, GPS Coord (33.86625, 35.56265)",33.86625,35.56265,0.122899155,-79,99,1.5
320,ohm-01,868300000,-79,9.2,12,125,5-Apr,2018-07-04T13:49:01.926248Z,38,"Hello, GPS Coord (33.8662, 35.56255)",33.8662,35.56255,0.127900968,-79,99,1.5
321,ohm-01,868500000,-74,8.8,12,125,5-Apr,2018-07-04T13:49:13.252572Z,39,"Hello, GPS Coord (33.86616, 35.56248)",33.86616,35.56248,0.131569011,-74,94,1.5
322,ohm-01,868500000,-73,9,12,125,5-Apr,2018-07-04T13:52:29.80971Z,10,"Hello, GPS Coord (33.86614, 35.5625)",33.86614,35.5625,0.128938412,-73,93,1.5
323,ohm-01,868300000,-73,9.8,12,125,5-Apr,2018-07-04T13:52:41.022035Z,11,"Hello, GPS Coord (33.86614, 35.5625)",33.86614,35.5625,0.128938412,-73,93,1.5
324,ohm-01,868100000,-75,11.2,12,125,5-Apr,2018-07-04T13:53:03.348689Z,13,"Hello, GPS Coord (33.86614, 35.5625)",33.86614,35.5625,0.128938412,-75,95,1.5
325,ohm-01,868100000,-76,9.8,12,125,5-Apr,2018-07-04T13:53:14.789029Z,14,"Hello, GPS Coord (33.86615, 35.56247)",33.86615,35.56247,0.131917179,-76,96,1.5
326,ohm-01,868500000,-74,7.8,12,125,5-Apr,2018-07-04T13:53:25.461329Z,15,"Hello, GPS Coord (33.86615, 35.56247)",33.86615,35.56247,0.131917179,-74,94,1.5
327,ohm-01,868100000,-75,11.5,12,125,5-Apr,2018-07-04T13:53:36.245652Z,16,"Hello, GPS Coord (33.86615, 35.56247)",33.86615,35.56247,0.131917179,-75,95,1.5
328,ohm-01,868100000,-73,11.8,12,125,5-Apr,2018-07-04T13:53:47.137968Z,17,"Hello, GPS Coord (33.86615, 35.56247)",33.86615,35.56247,0.131917179,-73,93,1.5
329,ohm-01,868100000,-75,10.2,12,125,5-Apr,2018-07-04T13:53:58.032285Z,18,"Hello, GPS Coord (33.86615, 35.56247)",33.86615,35.56247,0.131917179,-75,95,1.5
330,ohm-01,868100000,-73,10.5,12,125,5-Apr,2018-07-04T13:54:08.922599Z,19,"Hello, GPS Coord (33.86607, 35.56242)",33.86607,35.56242,0.132640026,-73,93,1.5
331,ohm-01,868500000,-72,9.2,12,125,5-Apr,2018-07-04T13:57:50.264969Z,30,"Hello, GPS Coord (33.86607, 35.56241)",33.86607,35.56241,0.133501666,-72,92,1.5
332,ohm-01,868300000,-74,11.2,12,125,5-Apr,2018-07-04T13:58:01.159276Z,31,"Hello, GPS Coord (33.86607, 35.56241)",33.86607,35.56241,0.133501666,-74,94,1.5
333,ohm-01,868300000,-76,12.5,12,125,5-Apr,2018-07-04T13:58:12.159593Z,32,"Hello, GPS Coord (33.86613, 35.5625)",33.86613,35.5625,0.12846287,-76,96,1.5
334,ohm-01,868100000,-73,10.8,12,125,5-Apr,2018-07-04T13:58:23.04991Z,33,"Hello, GPS Coord (33.86614, 35.5625)",33.86614,35.5625,0.128938412,-73,93,1.5
335,ohm-01,868100000,-79,11.8,12,125,5-Apr,2018-07-04T13:58:33.940216Z,34,"Hello, GPS Coord (33.86614, 35.5625)",33.86614,35.5625,0.128938412,-79,99,1.5
336,ohm-01,868100000,-74,10,12,125,5-Apr,2018-07-04T13:58:44.716524Z,35,"Hello, GPS Coord (33.86614, 35.5625)",33.86614,35.5625,0.128938412,-74,94,1.5
337,ohm-01,868300000,-91,10,12,125,5-Apr,2018-07-04T13:58:55.60484Z,36,"Hello, GPS Coord (33.86607, 35.56251)",33.86607,35.56251,0.124924916,-91,111,1.5
338,ohm-01,868300000,-82,9.2,12,125,5-Apr,2018-07-04T13:59:06.277155Z,37,"Hello, GPS Coord (33.86604, 35.56242)",33.86604,35.56242,0.131474372,-82,102,1.5
339,ohm-01,868500000,-87,9.2,12,125,5-Apr,2018-07-04T13:59:17.061456Z,38,"Hello, GPS Coord (33.86601, 35.56232)",33.86601,35.56232,0.139175463,-87,107,1.5
340,ohm-01,868300000,-96,5.2,12,125,5-Apr,2018-07-04T13:59:28.167779Z,39,"Hello, GPS Coord (33.86593, 35.56227)",33.86593,35.56227,0.141300681,-96,116,1.5
341,ohm-01,868500000,-92,6.5,12,125,5-Apr,2018-07-04T14:00:32.007632Z,40,"Hello, GPS Coord (33.86525, 35.56234)",33.86525,35.56234,0.138095179,-92,112,1.5
342,ohm-01,868500000,-93,8,12,125,5-Apr,2018-07-04T14:00:42.78994Z,41,"Hello, GPS Coord (33.86522, 35.56248)",33.86522,35.56248,0.127076013,-93,113,1.5
343,ohm-01,868300000,-96,9,12,125,5-Apr,2018-07-04T14:00:53.684263Z,42,"Hello, GPS Coord (33.86517, 35.56258)",33.86517,35.56258,0.120836247,-96,116,1.5
344,ohm-01,868100000,-99,10.8,12,125,5-Apr,2018-07-04T14:01:04.684579Z,43,"Hello, GPS Coord (33.86513, 35.5627)",33.86513,35.5627,0.113113134,-99,119,1.5
345,ohm-01,868500000,-111,7.5,12,125,5-Apr,2018-07-04T14:01:15.578895Z,44,"Hello, GPS Coord (33.86511, 35.56283)",33.86511,35.56283,0.104145851,-111,131,1.5
346,ohm-01,868500000,-94,7,12,125,5-Apr,2018-07-04T14:01:26.581226Z,45,"Hello, GPS Coord (33.86507, 35.56294)",33.86507,35.56294,0.098738742,-94,114,1.5
347,ohm-01,868500000,-85,9.8,12,125,5-Apr,2018-07-04T14:01:37.583534Z,46,"Hello, GPS Coord (33.86504, 35.56305)",33.86504,35.56305,0.093533841,-85,105,1.5
348,ohm-01,868300000,-93,10.8,12,125,5-Apr,2018-07-04T14:01:48.58185Z,47,"Hello, GPS Coord (33.865, 35.56316)",33.865,35.56316,0.090185395,-93,113,1.5
349,ohm-01,868500000,-83,8.8,12,125,5-Apr,2018-07-04T14:01:59.688173Z,48,"Hello, GPS Coord (33.86497, 35.56329)",33.86497,35.56329,0.086217762,-83,103,1.5
350,ohm-01,868300000,-84,10.5,12,125,5-Apr,2018-07-04T14:02:10.784505Z,49,"Hello, GPS Coord (33.86491, 35.5635)",33.86491,35.5635,0.084647677,-84,104,1.5
351,ohm-01,868500000,-88,8.2,12,125,5-Apr,2018-07-04T14:03:12.782302Z,50,"Hello, GPS Coord (33.86492, 35.5642)",33.86492,35.5642,0.089778014,-88,108,1.5
352,ohm-01,868100000,-74,11.2,12,125,5-Apr,2018-07-04T14:03:34.778949Z,52,"Hello, GPS Coord (33.865, 35.56437)",33.865,35.56437,0.090755481,-74,94,1.5
353,ohm-01,868100000,-73,11.2,12,125,5-Apr,2018-07-04T14:03:45.777273Z,53,"Hello, GPS Coord (33.86509, 35.56432)",33.86509,35.56432,0.080085124,-73,93,1.5
354,ohm-02,868500000,-79,7.2,12,125,5-Apr,2018-07-05T12:09:09.715147Z,10,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-79,99,1.5
355,ohm-02,868500000,-81,7.5,12,125,5-Apr,2018-07-05T12:09:19.725431Z,11,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-81,101,1.5
356,ohm-02,868300000,-79,9,12,125,5-Apr,2018-07-05T12:09:29.735722Z,12,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-79,99,1.5
357,ohm-02,868500000,-76,7,12,125,5-Apr,2018-07-05T12:09:39.746014Z,13,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-76,96,1.5
358,ohm-02,868500000,-78,7,12,125,5-Apr,2018-07-05T12:09:49.756305Z,14,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-78,98,1.5
359,ohm-02,868300000,-83,10.2,12,125,5-Apr,2018-07-05T12:09:59.766604Z,15,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-83,103,1.5
360,ohm-02,868100000,-83,9.5,12,125,5-Apr,2018-07-05T12:10:09.776904Z,16,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-83,103,1.5
361,ohm-02,868500000,-83,9.2,12,125,5-Apr,2018-07-05T12:10:19.787195Z,17,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-83,103,1.5
362,ohm-02,868500000,-85,9.2,12,125,5-Apr,2018-07-05T12:10:29.797487Z,18,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-85,105,1.5
363,ohm-02,868300000,-84,9,12,125,5-Apr,2018-07-05T12:10:39.807786Z,19,"Hello, GPS Coord (33.86629, 35.56221)",33.86629,35.56221,0.160327209,-84,104,1.5
364,ohm-02,868100000,-95,4.5,12,125,5-Apr,2018-07-05T12:13:52.119541Z,30,"Hello, GPS Coord (33.86623, 35.56208)",33.86623,35.56208,0.168417636,-95,115,1.5
365,ohm-02,868300000,-97,5,12,125,5-Apr,2018-07-05T12:16:41.73083Z,10,"Hello, GPS Coord (33.86625, 35.56209)",33.86625,35.56209,0.168450753,-97,117,1.5
366,ohm-02,868500000,-93,6,12,125,5-Apr,2018-07-05T12:17:21.771963Z,14,"Hello, GPS Coord (33.86625, 35.56209)",33.86625,35.56209,0.168450753,-93,113,1.5
367,ohm-02,868500000,-103,0.8,12,125,5-Apr,2018-07-05T12:17:31.782255Z,15,"Hello, GPS Coord (33.86625, 35.56209)",33.86625,35.56209,0.168450753,-103,123,1.5
368,ohm-02,868500000,-91,5,12,125,5-Apr,2018-07-05T12:17:41.79253Z,16,"Hello, GPS Coord (33.86625, 35.56209)",33.86625,35.56209,0.168450753,-91,111,1.5
369,ohm-02,868500000,-96,6,12,125,5-Apr,2018-07-05T12:18:01.813097Z,18,"Hello, GPS Coord (33.86625, 35.56209)",33.86625,35.56209,0.168450753,-96,116,1.5
370,ohm-02,868100000,-98,5,12,125,5-Apr,2018-07-05T12:18:11.82338Z,19,"Hello, GPS Coord (33.86625, 35.56209)",33.86625,35.56209,0.168450753,-98,118,1.5
371,ohm-02,868100000,-101,6.8,12,125,5-Apr,2018-07-05T12:21:33.712865Z,31,"Hello, GPS Coord (33.86611, 35.56207)",33.86611,35.56207,0.164557226,-101,121,1.5
372,ohm-02,868500000,-95,6,12,125,5-Apr,2018-07-05T12:21:43.723109Z,32,"Hello, GPS Coord (33.86611, 35.56207)",33.86611,35.56207,0.164557226,-95,115,1.5
373,ohm-02,868100000,-89,6.8,12,125,5-Apr,2018-07-05T12:24:34.980839Z,10,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-89,109,1.5
374,ohm-02,868300000,-91,7.5,12,125,5-Apr,2018-07-05T12:24:44.991098Z,11,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-91,111,1.5
375,ohm-02,868500000,-89,7.2,12,125,5-Apr,2018-07-05T12:24:55.001351Z,12,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-89,109,1.5
376,ohm-02,868300000,-88,8.5,12,125,5-Apr,2018-07-05T12:25:05.011608Z,13,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-88,108,1.5
377,ohm-02,868300000,-91,7.8,12,125,5-Apr,2018-07-05T12:25:15.02187Z,14,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-91,111,1.5
378,ohm-02,868300000,-89,9.8,12,125,5-Apr,2018-07-05T12:25:25.032127Z,15,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-89,109,1.5
379,ohm-02,868100000,-94,9.2,12,125,5-Apr,2018-07-05T12:25:35.042386Z,16,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-94,114,1.5
380,ohm-02,868300000,-88,7.8,12,125,5-Apr,2018-07-05T12:25:55.062897Z,18,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-88,108,1.5
381,ohm-02,868100000,-103,5.8,12,125,5-Apr,2018-07-05T12:26:05.073159Z,19,"Hello, GPS Coord (33.86598, 35.56196)",33.86598,35.56196,0.170440159,-103,123,1.5
382,ohm-02,868500000,-97,4,12,125,5-Apr,2018-07-05T12:29:27.402379Z,31,"Hello, GPS Coord (33.86576, 35.56206)",33.86576,35.56206,0.157527596,-97,117,1.5
383,ohm-02,868500000,-91,8,12,125,5-Apr,2018-07-05T12:29:37.412646Z,32,"Hello, GPS Coord (33.86576, 35.56206)",33.86576,35.56206,0.157527596,-91,111,1.5
384,ohm-02,868300000,-97,8.5,12,125,5-Apr,2018-07-05T12:32:25.822696Z,10,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-97,117,1.5
385,ohm-02,868300000,-92,10.2,12,125,5-Apr,2018-07-05T12:32:35.832939Z,11,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-92,112,1.5
386,ohm-02,868500000,-101,7.5,12,125,5-Apr,2018-07-05T12:32:45.843182Z,12,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-101,121,1.5
387,ohm-02,868100000,-99,6.5,12,125,5-Apr,2018-07-05T12:32:55.853442Z,13,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-99,119,1.5
388,ohm-02,868100000,-95,8,12,125,5-Apr,2018-07-05T12:33:05.863701Z,14,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-95,115,1.5
389,ohm-02,868300000,-94,6.5,12,125,5-Apr,2018-07-05T12:33:15.873953Z,15,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-94,114,1.5
390,ohm-02,868300000,-96,8.5,12,125,5-Apr,2018-07-05T12:33:25.884204Z,16,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-96,116,1.5
391,ohm-02,868500000,-96,5.8,12,125,5-Apr,2018-07-05T12:33:35.894456Z,17,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-96,116,1.5
392,ohm-02,868100000,-96,8.2,12,125,5-Apr,2018-07-05T12:33:45.904715Z,18,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-96,116,1.5
393,ohm-02,868500000,-96,7.2,12,125,5-Apr,2018-07-05T12:33:55.914958Z,19,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-96,116,1.5
394,ohm-02,868100000,-93,7.5,12,125,5-Apr,2018-07-05T12:37:07.575792Z,30,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-93,113,1.5
395,ohm-02,868300000,-88,4.5,12,125,5-Apr,2018-07-05T12:37:17.586051Z,31,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-88,108,1.5
396,ohm-02,868300000,-93,6.8,12,125,5-Apr,2018-07-05T12:37:27.596303Z,32,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-93,113,1.5
397,ohm-02,868300000,-94,6.2,12,125,5-Apr,2018-07-05T12:37:37.60657Z,33,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-94,114,1.5
398,ohm-02,868100000,-99,7.5,12,125,5-Apr,2018-07-05T12:37:47.616821Z,34,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-99,119,1.5
399,ohm-02,868300000,-93,5.5,12,125,5-Apr,2018-07-05T12:37:57.627081Z,35,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-93,113,1.5
400,ohm-02,868500000,-97,6.5,12,125,5-Apr,2018-07-05T12:38:07.63734Z,36,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-97,117,1.5
401,ohm-02,868500000,-104,1.8,12,125,5-Apr,2018-07-05T12:38:17.647608Z,37,"Hello, GPS Coord (33.86567, 35.56206)",33.86567,35.56206,0.156996978,-104,124,1.5
402,ohm-02,868500000,-108,3.5,12,125,5-Apr,2018-07-05T12:41:04.599129Z,10,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-108,128,1.5
403,ohm-02,868300000,-103,5.5,12,125,5-Apr,2018-07-05T12:41:14.609412Z,11,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-103,123,1.5
404,ohm-02,868100000,-107,6,12,125,5-Apr,2018-07-05T12:41:24.619704Z,12,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-107,127,1.5
405,ohm-02,868300000,-96,7.8,12,125,5-Apr,2018-07-05T12:41:34.629987Z,13,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-96,116,1.5
406,ohm-02,868100000,-106,6.2,12,125,5-Apr,2018-07-05T12:41:44.640278Z,14,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-106,126,1.5
407,ohm-02,868300000,-104,8.2,12,125,5-Apr,2018-07-05T12:41:54.650562Z,15,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-104,124,1.5
408,ohm-02,868500000,-99,2.2,12,125,5-Apr,2018-07-05T12:42:04.660845Z,16,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-99,119,1.5
409,ohm-02,868300000,-96,7.8,12,125,5-Apr,2018-07-05T12:42:14.671137Z,17,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-96,116,1.5
410,ohm-02,868300000,-101,2.5,12,125,5-Apr,2018-07-05T12:42:24.681428Z,18,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-101,121,1.5
411,ohm-02,868500000,-99,7.5,12,125,5-Apr,2018-07-05T12:42:34.691711Z,19,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-99,119,1.5
412,ohm-02,868100000,-94,9.8,12,125,5-Apr,2018-07-05T12:45:47.445265Z,30,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-94,114,1.5
413,ohm-02,868500000,-94,7.8,12,125,5-Apr,2018-07-05T12:45:57.455549Z,31,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-94,114,1.5
414,ohm-02,868100000,-98,7,12,125,5-Apr,2018-07-05T12:46:07.46584Z,32,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-98,118,1.5
415,ohm-02,868500000,-89,7,12,125,5-Apr,2018-07-05T12:46:17.476123Z,33,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-89,109,1.5
416,ohm-02,868500000,-102,7.8,12,125,5-Apr,2018-07-05T12:46:27.486407Z,34,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-102,122,1.5
417,ohm-02,868100000,-88,8,12,125,5-Apr,2018-07-05T12:46:37.496722Z,35,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-88,108,1.5
418,ohm-02,868100000,-91,9.2,12,125,5-Apr,2018-07-05T12:46:47.507014Z,36,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-91,111,1.5
419,ohm-02,868300000,-88,10.8,12,125,5-Apr,2018-07-05T12:46:57.517289Z,37,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-88,108,1.5
420,ohm-02,868500000,-87,7.8,12,125,5-Apr,2018-07-05T12:47:07.52758Z,38,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-87,107,1.5
421,ohm-02,868100000,-90,12.2,12,125,5-Apr,2018-07-05T12:47:17.537864Z,39,"Hello, GPS Coord (33.86533, 35.56221)",33.86533,35.56221,0.147205071,-90,110,1.5
422,ohm-02,868100000,-85,10.8,12,125,5-Apr,2018-07-05T12:50:02.118209Z,10,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,1.5
423,ohm-02,868100000,-81,11.5,12,125,5-Apr,2018-07-05T12:50:12.12849Z,11,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-81,101,1.5
424,ohm-02,868300000,-84,7.2,12,125,5-Apr,2018-07-05T12:50:22.13876Z,12,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-84,104,1.5
425,ohm-02,868300000,-84,9.2,12,125,5-Apr,2018-07-05T12:50:32.149041Z,13,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-84,104,1.5
426,ohm-02,868500000,-84,8.2,12,125,5-Apr,2018-07-05T12:50:42.159324Z,14,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-84,104,1.5
